VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
90017,THE IMPORTED GRAPE LLC,25548,Miolo Chardonnay,10.06,14.99,750.0,61,613.66,10.0,149.9,134.91,1.1,80.03,-463.76,-309.38,0.16,0.24
10754,PERFECTA WINES,42423,Firesteed Willamette Pnt Nr,16.55,24.99,750.0,37,612.35,112.0,3406.88,2012.33,12.43,28720.52,2794.53,82.03,3.03,5.56
3252,E & J GALLO WINERY,22398,Allegrini Sondraia,34.01,49.99,750.0,18,612.18,63.0,3134.37,2184.56,6.97,61966.91,2522.19,80.47,3.5,5.12
9165,ULTRA BEVERAGE COMPANY LLP,26257,Luce Brunello Montalcino 11,67.97,103.99,750.0,9,611.73,3.0,311.97,311.97,0.33,68054.7,-299.76,-96.09,0.33,0.51
7153,PINE STATE TRADING CO,17841,Dom de Nouelles Rose d'Anjou,7.28,14.99,750.0,84,611.52,84.0,1163.16,133.9,9.43,15884.82,551.64,47.43,1.0,1.9
4425,MARTIGNETTI COMPANIES,34803,Bregeon Muscadet Sevre et M,11.76,17.99,750.0,52,611.52,85.0,1613.15,1099.42,9.41,144929.24,1001.63,62.09,1.63,2.64
90010,VINEXTRA INC,26273,Field Stone Cab Svgn Alexand,12.74,18.99,750.0,48,611.52,1.0,18.99,18.99,0.11,524.94,-592.53,-3120.22,0.02,0.03
10754,PERFECTA WINES,24857,Ch du Parc Brdx Rouge,8.49,12.99,750.0,72,611.28,101.0,1207.99,822.31,11.17,28720.52,596.71,49.4,1.4,1.98
4425,MARTIGNETTI COMPANIES,24424,Adaption by Odette Chard,21.05,31.99,750.0,29,610.45,103.0,3294.97,1951.39,11.43,144929.24,2684.52,81.47,3.55,5.4
2876,CENTEUR IMPORTS LLC,22864,Vino Dious Chard 13,8.72,12.99,750.0,70,610.4,51.0,662.49,415.68,5.68,31.5,52.09,7.86,0.73,1.09
90047,CRUSH WINES,22934,Carol Shelton Rocky Rsv Znfd,22.6,32.99,750.0,27,610.2,24.0,782.76,650.8,2.64,1457.73,172.56,22.05,0.89,1.28
90047,CRUSH WINES,21769,Eden Sparkling Cider,5.98,9.79,375.0,102,609.96,36.0,352.44,127.27,2.03,1457.73,-257.52,-73.07,0.35,0.58
2000,SOUTHERN WINE & SPIRITS NE,14236,Copa di Vino Chard,1.71,2.49,187.0,356,608.76,604.0,1503.96,829.17,17.59,19016.59,895.2,59.52,1.7,2.47
4425,MARTIGNETTI COMPANIES,35266,Vieux Telegraphe Pigeoulet,13.51,19.99,750.0,45,607.95,140.0,2798.6,1639.18,15.56,144929.24,2190.65,78.28,3.11,4.6
90047,CRUSH WINES,19706,St Jean des Sources Picpoul,8.44,13.99,750.0,72,607.68,21.0,293.79,111.92,2.34,1457.73,-313.89,-106.84,0.29,0.48
9552,M S WALKER INC,41087,Wrongo Dongo Jumilla,4.19,10.99,750.0,145,607.55,135.0,1098.15,519.85,15.04,55551.82,490.6,44.68,0.93,1.81
90024,VINILANDIA USA,18846,Dom de Pouy Ugni Blanc,7.23,10.99,750.0,84,607.32,36.0,395.64,21.98,4.05,2802.64,-211.68,-53.5,0.43,0.65
4692,KOBRAND CORPORATION,27785,Jadot Mercurey 14,20.13,29.99,750.0,30,603.9,14.0,419.86,269.91,1.55,9139.38,-184.04,-43.83,0.47,0.7
17037,Dunn Wine Brokers,11880,R Stemmler Carneros Chard,25.16,36.99,750.0,24,603.84,5.0,184.95,147.96,0.55,358.03,-418.89,-226.49,0.21,0.31
4425,MARTIGNETTI COMPANIES,21252,Renwood BBQ Zinfandel,8.05,11.99,750.0,75,603.75,96.0,1151.04,59.95,10.8,144929.24,547.29,47.55,1.28,1.91
4425,MARTIGNETTI COMPANIES,34022,Marcel Lapierre Morgon,16.77,25.99,750.0,36,603.72,94.0,2443.06,961.63,10.49,144929.24,1839.34,75.29,2.61,4.05
10754,PERFECTA WINES,21831,Buoncristiani Family Chard,23.22,49.99,750.0,26,603.72,51.0,1835.49,899.75,5.67,28720.52,1231.77,67.11,1.96,3.04
3252,E & J GALLO WINERY,8908,Carlo Rossi Rhine Calif,4.57,6.99,1500.0,132,603.24,138.0,964.62,160.77,31.01,61966.91,361.38,37.46,1.05,1.6
8112,MOET HENNESSY USA INC,33930,Dom Chandon Etoile,17.23,25.99,750.0,35,603.05,34.0,909.66,456.83,3.8,48347.26,306.61,33.71,0.97,1.51
9552,M S WALKER INC,18786,Avante Tinto Fino Ribera Del,12.83,18.99,750.0,47,603.01,47.0,892.53,132.93,5.28,55551.82,289.52,32.44,1.0,1.48
2000,SOUTHERN WINE & SPIRITS NE,23497,Ch Gruaud Larose 11 St Julin,54.79,79.99,750.0,11,602.69,34.0,2719.66,1439.82,3.79,19016.59,2116.97,77.84,3.09,4.51
90024,VINILANDIA USA,44925,Montsarra Brut Cava,9.86,14.99,750.0,61,601.46,49.0,734.51,494.67,5.44,2802.64,133.05,18.11,0.8,1.22
9165,ULTRA BEVERAGE COMPANY LLP,20426,Fattoria Illario Rose,9.86,14.99,750.0,61,601.46,152.0,2280.48,1201.2,16.93,68054.7,1679.02,73.63,2.49,3.79
9552,M S WALKER INC,19544,Freemark Abbey Viognier,16.66,24.99,750.0,36,599.76,17.0,424.83,249.9,1.89,55551.82,-174.93,-41.18,0.47,0.71
90047,CRUSH WINES,24368,Navarro Vyds Late Harvest Ge,12.49,18.99,375.0,48,599.52,48.0,911.52,18.99,2.7,1457.73,312.0,34.23,1.0,1.52
1650,Circa Wines,16274,Vinum Cellars Chenin Blanc,9.99,14.49,750.0,60,599.4,17.0,246.33,43.47,1.91,211.97,-353.07,-143.33,0.28,0.41
4425,MARTIGNETTI COMPANIES,43134,Two Hands Bella Gardn Shiraz,46.05,69.99,750.0,13,598.65,72.0,5039.28,3219.54,7.96,144929.24,4440.63,88.12,5.54,8.42
10754,PERFECTA WINES,12052,Firesteed Rsl,8.55,13.99,750.0,70,598.5,69.0,1088.31,754.51,7.63,28720.52,489.81,45.01,0.99,1.82
1392,CONSTELLATION BRANDS INC,40246,R Mondavi Pvt Sel Cab Svgn,3.56,5.49,375.0,168,598.08,158.0,867.42,378.81,8.93,79528.99,269.34,31.05,0.94,1.45
2000,SOUTHERN WINE & SPIRITS NE,23323,Alter Ego de Palmer Mrgx 11,54.24,82.99,750.0,11,596.64,27.0,2240.73,497.94,3.03,19016.59,1644.09,73.37,2.45,3.76
1392,CONSTELLATION BRANDS INC,21775,PopCrush White,7.18,10.99,750.0,83,595.94,43.0,472.57,263.76,4.78,79528.99,-123.37,-26.11,0.52,0.79
90010,VINEXTRA INC,22367,Ch Massiac Viognier,9.93,16.99,750.0,60,595.8,51.0,764.49,194.87,5.71,524.94,168.69,22.07,0.85,1.28
1650,Circa Wines,15323,Vinum Cellars Cab Svgn Napa,24.82,35.99,750.0,24,595.68,8.0,283.92,283.92,0.88,211.97,-311.76,-109.81,0.33,0.48
4425,MARTIGNETTI COMPANIES,25017,Ch Tertre de Viaud C d Bourg,8.16,11.99,750.0,73,595.68,237.0,2841.63,1546.71,26.31,144929.24,2245.95,79.04,3.25,4.77
4692,KOBRAND CORPORATION,27794,Jadot Pernand Verg Combottes,24.82,35.99,750.0,24,595.68,3.0,107.97,71.98,0.33,9139.38,-487.71,-451.71,0.12,0.18
10754,PERFECTA WINES,19576,Quinta do Casal Monteiro,8.27,11.99,750.0,72,595.44,50.0,599.5,71.94,5.62,28720.52,4.06,0.68,0.69,1.01
90024,VINILANDIA USA,24714,La Perla Rioja Blanca,8.27,11.99,750.0,72,595.44,9.0,107.91,107.91,0.99,2802.64,-487.53,-451.79,0.12,0.18
9552,M S WALKER INC,36572,Matanzas Creek Merlot Sonoma,14.52,27.99,750.0,41,595.32,47.0,1188.53,343.36,5.26,55551.82,593.21,49.91,1.15,2.0
9165,ULTRA BEVERAGE COMPANY LLP,25187,Ch Bruni Brdx Superieur,7.53,12.99,750.0,79,594.87,481.0,5462.19,3406.96,53.29,68054.7,4867.32,89.11,6.09,9.18
9552,M S WALKER INC,23426,Mt Brave Malbec Mt Veeder,45.75,69.99,750.0,13,594.75,2.0,143.98,143.98,0.22,55551.82,-450.77,-313.08,0.15,0.24
4425,MARTIGNETTI COMPANIES,12390,Volpe Rossa Pnt Grigio,3.86,5.99,750.0,154,594.44,137.0,820.63,227.62,15.38,144929.24,226.19,27.56,0.89,1.38
9552,M S WALKER INC,19566,Contratto 08 Milesimato Brut,14.14,29.99,750.0,42,593.88,138.0,2965.62,1654.73,15.34,55551.82,2371.74,79.97,3.29,4.99
4692,KOBRAND CORPORATION,25293,Croft Reserve Tawny,12.9,19.99,750.0,46,593.4,36.0,719.64,539.73,3.99,9139.38,126.24,17.54,0.78,1.21
4692,KOBRAND CORPORATION,7436,Belle de Brillet Pear Liquer,37.03,49.99,750.0,16,592.48,1.0,49.99,49.99,0.79,9139.38,-542.49,-1085.2,0.06,0.08
7239,REMY COINTREAU USA INC,1874,Bruichladdich Octomore 61,84.61,109.99,750.0,7,592.27,69.0,7589.31,6489.41,54.43,16978.67,6997.04,92.2,9.86,12.81
9552,M S WALKER INC,25324,Gran Moraine Y-C Pnt Nr Oreg,24.67,37.99,750.0,24,592.08,3.0,113.97,113.97,0.33,55551.82,-478.11,-419.51,0.12,0.19
90017,THE IMPORTED GRAPE LLC,20952,Bouza Temp Tannat,16.44,24.99,750.0,36,591.84,28.0,699.72,349.86,3.14,80.03,107.88,15.42,0.78,1.18
90024,VINILANDIA USA,25305,Cyprus Chard,16.44,24.99,750.0,36,591.84,22.0,549.78,274.89,2.46,2802.64,-42.06,-7.65,0.61,0.93
90024,VINILANDIA USA,25357,Bench Cab Svgn,15.17,21.99,750.0,39,591.63,26.0,571.74,197.91,2.91,2802.64,-19.89,-3.48,0.67,0.97
8892,TRINCHERO FAMILY ESTATES,22276,Menage a Trois Prosecco,9.86,14.99,750.0,60,591.6,8.0,119.92,104.93,0.88,11595.97,-471.68,-393.33,0.13,0.2
90024,VINILANDIA USA,18131,Tortoise Creek Chard,8.21,11.99,750.0,72,591.12,57.0,696.43,210.83,6.37,2802.64,105.31,15.12,0.79,1.18
4425,MARTIGNETTI COMPANIES,1267,Fitch's Goat 100% Corn Whsky,21.89,29.99,750.0,27,591.03,72.0,2159.28,1409.53,56.8,144929.24,1568.25,72.63,2.67,3.65
9552,M S WALKER INC,21078,Justin Obtuse,6.49,9.99,375.0,91,590.59,91.0,1054.09,308.73,5.16,55551.82,463.5,43.97,1.0,1.78
9165,ULTRA BEVERAGE COMPANY LLP,19003,Lange Pnt Gris Willamette,10.32,15.99,750.0,57,588.24,56.0,940.44,435.74,6.26,68054.7,352.2,37.45,0.98,1.6
4692,KOBRAND CORPORATION,20265,Louis Jadot Nuits St Geo 11,49.01,74.99,750.0,12,588.12,12.0,899.88,74.99,1.35,9139.38,311.76,34.64,1.0,1.53
9165,ULTRA BEVERAGE COMPANY LLP,26520,Albert I Noya Xarello Clsc,3.54,5.49,750.0,166,587.64,166.0,911.34,307.44,18.57,68054.7,323.7,35.52,1.0,1.55
9552,M S WALKER INC,20770,Chehalem Pnt Nr Three Vyd,14.33,29.99,750.0,41,587.53,152.0,3266.48,1912.61,16.88,55551.82,2678.95,82.01,3.71,5.56
9165,ULTRA BEVERAGE COMPANY LLP,23857,Pezzi King Chard Sonoma,12.24,17.99,750.0,48,587.52,10.0,179.9,161.91,1.1,68054.7,-407.62,-226.58,0.21,0.31
4692,KOBRAND CORPORATION,16195,Croft Fine Ruby Port,8.16,11.99,750.0,72,587.52,16.0,191.84,83.93,1.79,9139.38,-395.68,-206.26,0.22,0.33
90047,CRUSH WINES,22168,Tangent Pnt Gris,7.43,10.99,750.0,79,586.97,230.0,2527.7,1066.03,25.64,1457.73,1940.73,76.78,2.91,4.31
4425,MARTIGNETTI COMPANIES,44302,Yellow Tail Pnt Nr,5.47,7.99,750.0,107,585.29,109.0,870.91,519.35,12.1,144929.24,285.62,32.8,1.02,1.49
7749,R.P.IMPORTS INC,16399,Shane Judge Vyd Syrah Bennet,29.24,42.99,750.0,20,584.8,25.0,1074.75,343.92,2.8,91.5,489.95,45.59,1.25,1.84
3252,E & J GALLO WINERY,27444,Renato Ratti Langhe Nebbiolo,16.23,24.99,750.0,36,584.28,6.0,164.94,164.94,0.66,61966.91,-419.34,-254.24,0.17,0.28
1650,Circa Wines,25478,Estro d Piona Sparkling Rose,12.16,17.99,750.0,48,583.68,25.0,449.75,53.97,2.81,211.97,-133.93,-29.78,0.52,0.77
17035,PERNOD RICARD USA,41778,Stoneleigh Pnt Nr Marlboro,6.7,13.99,750.0,87,582.9,137.0,1386.63,665.34,15.28,123780.22,803.73,57.96,1.57,2.38
7153,PINE STATE TRADING CO,25360,Honig Cab Svgn,52.97,79.99,1500.0,11,582.67,10.0,799.9,799.9,2.2,15884.82,217.23,27.16,0.91,1.37
10754,PERFECTA WINES,18736,A Portela Mencia,11.64,16.99,750.0,50,582.0,27.0,458.73,101.94,3.03,28720.52,-123.27,-26.87,0.54,0.79
653,STATE WINE & SPIRITS,20119,Love Oregon Pnt Nr,11.18,16.99,750.0,52,581.36,39.0,659.61,285.83,4.34,8014.98,78.25,11.86,0.75,1.13
9552,M S WALKER INC,19559,Cardinale Cab Svgn Napa Vly,145.15,224.99,750.0,4,580.6,5.0,1124.95,674.97,0.56,55551.82,544.35,48.39,1.25,1.94
90024,VINILANDIA USA,26303,Brooks Pnt Nr Willamette,16.12,24.99,750.0,36,580.32,20.0,499.8,199.92,2.23,2802.64,-80.52,-16.11,0.56,0.86
9552,M S WALKER INC,24222,Louis de Grenelle Rose,9.67,14.99,750.0,60,580.2,49.0,734.51,209.86,5.48,55551.82,154.31,21.01,0.82,1.27
9552,M S WALKER INC,12690,Gramona Imperial Cava Gr Rsv,19.33,28.99,750.0,30,579.9,27.0,782.73,202.93,3.04,55551.82,202.83,25.91,0.9,1.35
7239,REMY COINTREAU USA INC,4574,Remy Martin VS Cognac,25.19,31.99,750.0,23,579.37,76.0,2431.24,1215.62,59.92,16978.67,1851.87,76.17,3.3,4.2
90024,VINILANDIA USA,25148,McNab Ridge Petite Sirah,12.07,17.99,750.0,48,579.36,26.0,467.74,71.96,2.92,2802.64,-111.62,-23.86,0.54,0.81
2000,SOUTHERN WINE & SPIRITS NE,23493,Ch Bouscaut Rouge 11 GCG,24.13,34.99,750.0,24,579.12,46.0,1609.54,734.79,5.12,19016.59,1030.42,64.02,1.92,2.78
10754,PERFECTA WINES,5126,Marzadro Le Diciotto Lune,41.35,54.99,750.0,14,578.9,76.0,4179.24,3354.39,59.97,28720.52,3600.34,86.15,5.43,7.22
9165,ULTRA BEVERAGE COMPANY LLP,25789,Ch Pitot Brdx,6.89,11.99,750.0,84,578.76,525.0,5290.75,3734.3,58.04,68054.7,4711.99,89.06,6.25,9.14
3960,DIAGEO NORTH AMERICA INC,277,Smirnoff Lime Vodka,11.1,13.99,1000.0,52,577.2,30.0,434.7,72.45,31.5,257032.07,-142.5,-32.78,0.58,0.75
90047,CRUSH WINES,23843,Kistler Hyde Chard,48.02,72.99,750.0,12,576.24,12.0,875.88,72.99,1.35,1457.73,299.64,34.21,1.0,1.52
3252,E & J GALLO WINERY,19374,The Naked Grape Cab Svgn,11.99,17.99,3000.0,48,575.52,36.0,575.64,143.91,16.2,61966.91,0.12,0.02,0.75,1.0
8673,STE MICHELLE WINE ESTATES,21385,Ch Ste Michelle Cold Crk Cha,11.99,17.99,750.0,48,575.52,90.0,1766.1,1069.46,9.98,15919.7,1190.58,67.41,1.88,3.07
9165,ULTRA BEVERAGE COMPANY LLP,19251,Bonterra Pnt Nr,7.99,11.99,750.0,72,575.28,69.0,1075.31,327.78,7.71,68054.7,500.03,46.5,0.96,1.87
1650,Circa Wines,24513,R8 Cab Svgn,7.99,11.99,750.0,72,575.28,29.0,347.71,83.93,3.25,211.97,-227.57,-65.45,0.4,0.6
4425,MARTIGNETTI COMPANIES,19071,J Lohr Valdiguie Monterey,5.99,8.99,750.0,96,575.04,87.0,782.13,89.9,9.78,144929.24,207.09,26.48,0.91,1.36
90011,FORTUNE WINE BROKERS LLC,40755,D Bosler Pnt Nr Casablanca,9.58,14.99,750.0,60,574.8,57.0,854.43,149.9,6.4,238.61,279.63,32.73,0.95,1.49
8320,SHAW ROSS INT L IMP LTD,22279,Cruz Garcia Real Sangria Rd,4.45,6.49,750.0,129,574.05,113.0,733.37,584.1,12.44,3151.92,159.32,21.72,0.88,1.28
4425,MARTIGNETTI COMPANIES,2710,Bitch Vodka,15.93,21.99,750.0,36,573.48,43.0,945.57,703.68,33.92,144929.24,372.09,39.35,1.19,1.65
9744,FREDERICK WILDMAN & SONS,26826,Pellegrino Marsala Sweet,7.74,11.99,750.0,74,572.76,55.0,659.45,227.81,6.14,3999.93,86.69,13.15,0.74,1.15
2000,SOUTHERN WINE & SPIRITS NE,40822,Scharffenberger Brut Spklg,15.06,21.99,750.0,38,572.28,24.0,481.76,361.82,2.65,19016.59,-90.52,-18.79,0.63,0.84
10754,PERFECTA WINES,43729,Calera Reed Vyd Pnt Nr,47.64,70.99,750.0,12,571.68,5.0,354.95,283.96,0.55,28720.52,-216.73,-61.06,0.42,0.62
90024,VINILANDIA USA,25304,Cyprus Pnt Nr,23.8,34.99,750.0,24,571.2,4.0,139.96,139.96,0.44,2802.64,-431.24,-308.12,0.17,0.25
10754,PERFECTA WINES,21504,Ponte Vinho Verde,6.8,9.99,750.0,84,571.2,72.0,719.28,59.94,8.1,28720.52,148.08,20.59,0.86,1.26
10754,PERFECTA WINES,23966,Nortico Alvarinho,9.52,13.99,750.0,60,571.2,45.0,629.55,153.89,5.04,28720.52,58.35,9.27,0.75,1.1
2242,DELICATO VINEYARDS INC,21538,La Merika Cab Svgn CC,9.52,13.99,750.0,60,571.2,36.0,566.64,332.79,3.98,7982.65,-4.56,-0.8,0.6,0.99
9165,ULTRA BEVERAGE COMPANY LLP,25176,Casas Del Bosque Sauv Bl,3.48,5.29,750.0,164,570.72,140.0,740.6,195.73,15.72,68054.7,169.88,22.94,0.85,1.3
8673,STE MICHELLE WINE ESTATES,19568,14 Hands Moscato,6.07,8.99,750.0,94,570.58,85.0,798.15,599.36,9.38,15919.7,227.57,28.51,0.9,1.4
9815,WINE GROUP INC,39747,Foxhorn Pnt Grigio/Chard Bl,5.33,8.99,1500.0,107,570.31,100.0,850.0,162.81,22.47,27100.41,279.69,32.9,0.93,1.49
8004,SAZERAC CO INC,5954,Fireball Cinnamon Whisky,2.96,3.99,200.0,192,568.32,192.0,766.08,7.98,40.32,50293.62,197.76,25.81,1.0,1.35
10754,PERFECTA WINES,23902,Dom St Andrieu Rose CdP,10.52,15.99,750.0,54,568.08,169.0,2702.31,1614.99,18.77,28720.52,2134.23,78.98,3.13,4.76
12331,STELLAR IMPORTING CO LLC,17464,Zacharias Merlot,7.89,11.99,750.0,72,568.08,55.0,659.45,83.93,6.18,119.23,91.37,13.86,0.76,1.16
7749,R.P.IMPORTS INC,16398,Shane The Unknown Syrah No C,25.8,39.99,750.0,22,567.6,39.0,1559.61,599.85,4.35,91.5,992.01,63.61,1.77,2.75
2000,SOUTHERN WINE & SPIRITS NE,23337,Ch Pichon Longevile 11 Comts,94.59,139.99,750.0,6,567.54,30.0,4199.7,1819.87,3.34,19016.59,3632.16,86.49,5.0,7.4
1650,Circa Wines,24147,Toucas Vinho Verde DOC,5.91,9.99,750.0,96,567.36,88.0,878.12,398.6,9.81,211.97,310.76,35.39,0.92,1.55
8892,TRINCHERO FAMILY ESTATES,33067,Montevina Pnt Grigio Cal,5.91,10.99,750.0,96,567.36,56.0,503.44,89.9,6.29,11595.97,-63.92,-12.7,0.58,0.89
6785,PALM BAY INTERNATIONAL INC,24015,Mazzei Zisola Notto Rosso,12.33,18.99,750.0,46,567.18,72.0,1367.28,607.68,8.03,13605.41,800.1,58.52,1.57,2.41
6785,PALM BAY INTERNATIONAL INC,16148,Cavit Alta Luna Pnt Nr,9.45,13.99,750.0,60,567.0,20.0,279.8,125.91,2.23,13605.41,-287.2,-102.64,0.33,0.49
2000,SOUTHERN WINE & SPIRITS NE,10374,Hazlitt White Cat Fngr Lakes,5.19,8.99,750.0,109,565.71,107.0,935.93,455.47,11.89,19016.59,370.22,39.56,0.98,1.65
653,STATE WINE & SPIRITS,19653,Alias Cab Svgn,5.88,8.99,750.0,96,564.48,83.0,912.17,252.77,9.29,8014.98,347.69,38.12,0.86,1.62
4425,MARTIGNETTI COMPANIES,24975,Tenshen White,11.76,17.99,750.0,48,564.48,256.0,4605.44,2374.68,28.52,144929.24,4040.96,87.74,5.33,8.16
90047,CRUSH WINES,15774,Paul D Zweigelt Weinland,7.61,13.99,1000.0,74,563.14,37.0,534.13,331.27,5.55,1457.73,-29.01,-5.43,0.5,0.95
653,STATE WINE & SPIRITS,23784,Zolo Malbec Rsv,11.72,16.99,750.0,48,562.56,37.0,713.63,441.77,4.1,8014.98,151.07,21.17,0.77,1.27
4425,MARTIGNETTI COMPANIES,2743,Linkwood 15 Yr Old Sngl Malt,62.49,79.99,750.0,9,562.41,59.0,4719.41,3359.58,46.55,144929.24,4157.0,88.08,6.56,8.39
8892,TRINCHERO FAMILY ESTATES,13959,Charles & Charles Rose,9.52,13.99,750.0,59,561.68,35.0,489.65,223.84,3.9,11595.97,-72.03,-14.71,0.59,0.87
1590,DIAGEO CHATEAU ESTATE WINES,10242,Rosenblum RSV Znfdl Monte Rs,15.17,21.99,750.0,37,561.29,340.0,7476.6,2836.71,37.94,7259.75,6915.31,92.49,9.19,13.32
9744,FREDERICK WILDMAN & SONS,27137,P Jolivet Ply Fume 14 Griott,15.58,23.99,750.0,36,560.88,15.0,359.85,167.93,1.67,3999.93,-201.03,-55.86,0.42,0.64
9552,M S WALKER INC,23204,Benvolio Prosecco Italia DOC,11.68,17.99,750.0,48,560.64,19.0,341.81,269.85,2.09,55551.82,-218.83,-64.02,0.4,0.61
8673,STE MICHELLE WINE ESTATES,11868,Columbia Crest Two Vines Rsl,4.63,6.99,750.0,121,560.23,88.0,625.62,237.17,9.81,15919.7,65.39,10.45,0.73,1.12
9552,M S WALKER INC,19663,Silver Palm 12 Chard No Cst,7.89,14.99,750.0,71,560.19,63.0,913.37,224.84,7.06,55551.82,353.18,38.67,0.89,1.63
9552,M S WALKER INC,22935,Adelsheim Bryan Creek Pnt Nr,46.66,69.99,750.0,12,559.92,35.0,2449.65,1329.81,3.88,55551.82,1889.73,77.14,2.92,4.37
10754,PERFECTA WINES,24495,Ch Giscours Margaux 06,23.33,34.99,375.0,24,559.92,55.0,1924.45,1049.7,3.16,28720.52,1364.53,70.9,2.29,3.44
4425,MARTIGNETTI COMPANIES,16991,Ch Bellevue St-Emil 09 Gr Cr,46.66,97.99,750.0,12,559.92,26.0,1819.74,699.9,2.9,144929.24,1259.82,69.23,2.17,3.25
1590,DIAGEO CHATEAU ESTATE WINES,23201,Sterling Vntnr Coll Rose Ltd,6.66,12.99,750.0,84,559.44,81.0,1013.19,559.56,9.0,7259.75,453.75,44.78,0.96,1.81
9552,M S WALKER INC,19459,Verite La Muse Red Sonoma,279.6,424.99,750.0,2,559.2,2.0,849.98,424.99,0.22,55551.82,290.78,34.21,1.0,1.52
10754,PERFECTA WINES,22169,Billecart-Salmon Brut Rsv,15.53,22.99,375.0,36,559.08,16.0,399.84,74.97,0.91,28720.52,-159.24,-39.83,0.44,0.72
4425,MARTIGNETTI COMPANIES,15249,Colby Red,5.82,8.49,750.0,96,558.72,96.0,815.04,169.8,10.76,144929.24,256.32,31.45,1.0,1.46
9552,M S WALKER INC,24205,Raeburn Chard RRV,6.81,18.99,750.0,82,558.42,731.0,7974.19,2144.48,81.87,55551.82,7415.77,93.0,8.91,14.28
12546,JIM BEAM BRANDS COMPANY,630,Pinnacle Vodka,11.62,14.99,1000.0,48,557.76,11.0,164.89,134.91,11.55,123880.97,-392.87,-238.26,0.23,0.3
9552,M S WALKER INC,43916,Dom Lafage Cote Est Blanc,7.74,11.99,750.0,72,557.28,30.0,359.7,95.92,3.36,55551.82,-197.58,-54.93,0.42,0.65
4425,MARTIGNETTI COMPANIES,19247,Schug Sonoma Cnty Chard,11.61,17.99,750.0,48,557.28,78.0,1403.22,449.75,8.73,144929.24,845.94,60.29,1.62,2.52
2000,SOUTHERN WINE & SPIRITS NE,20056,Ch Rauzan-Segla 10 Brdx,139.07,209.99,750.0,4,556.28,7.0,1469.93,1049.95,0.78,19016.59,913.65,62.16,1.75,2.64
2000,SOUTHERN WINE & SPIRITS NE,23287,Ch Lynch Bages Paulliac 11,92.71,139.99,750.0,6,556.26,70.0,9799.3,1679.88,7.87,19016.59,9243.04,94.32,11.67,17.62
4425,MARTIGNETTI COMPANIES,15272,Ch Montelena Znfdl Napa Vly,23.17,34.99,750.0,24,556.08,5.0,174.95,139.96,0.55,144929.24,-381.13,-217.85,0.21,0.31
9552,M S WALKER INC,19189,Castello di Meleto Chianti,9.93,14.99,750.0,56,556.08,172.0,2976.28,1711.0,19.07,55551.82,2420.2,81.32,3.07,5.35
8320,SHAW ROSS INT L IMP LTD,20114,Wolfgang Puck Chard,9.26,13.99,750.0,60,555.6,46.0,641.54,165.88,5.15,3151.92,85.94,13.4,0.77,1.15
1703,ALISA CARR BEVERAGES,90088,Ch Le Petite Mouton 12 Pauil,92.46,134.99,750.0,6,554.76,26.0,3509.74,2564.81,2.89,172.0,2954.98,84.19,4.33,6.33
6280,UNCORKED,21696,Shelburne Vyds Lake View Wh,8.66,12.99,750.0,64,554.24,23.0,298.77,129.9,2.57,15.26,-255.47,-85.51,0.36,0.54
17035,PERNOD RICARD USA,3759,Absolut Elyx,34.61,44.99,1000.0,16,553.76,15.0,674.85,314.93,15.75,123780.22,121.09,17.94,0.94,1.22
7749,R.P.IMPORTS INC,19595,Ch Doisy Daene Sauternes 10,50.33,73.99,750.0,11,553.63,13.0,961.87,295.96,1.45,91.5,408.24,42.44,1.18,1.74
4425,MARTIGNETTI COMPANIES,17332,Sean Minor 4B Cntl Cst Chard,7.38,10.99,750.0,75,553.5,43.0,472.57,164.85,4.81,144929.24,-80.93,-17.13,0.57,0.85
2000,SOUTHERN WINE & SPIRITS NE,11489,C K Mondavi Cab Svgn,5.22,7.99,750.0,106,553.32,66.0,517.34,327.58,7.31,19016.59,-35.98,-6.95,0.62,0.93
3252,E & J GALLO WINERY,17486,Barefoot Cellars Red Moscato,4.41,6.49,187.0,125,551.25,113.0,733.37,363.44,3.25,61966.91,182.12,24.83,0.9,1.33
6785,PALM BAY INTERNATIONAL INC,18089,Cavit Moscato,8.61,14.99,1500.0,64,551.04,38.0,569.62,389.74,8.46,13605.41,18.58,3.26,0.59,1.03
8320,SHAW ROSS INT L IMP LTD,248,Wild Shot Reposado Mezcal,39.36,49.99,750.0,14,551.04,12.0,599.88,349.93,9.45,3151.92,48.84,8.14,0.86,1.09
10754,PERFECTA WINES,19345,Jip Jip Rocks Shiraz/CabSvgn,11.48,16.99,750.0,48,551.04,60.0,1019.4,84.95,6.75,28720.52,468.36,45.94,1.25,1.85
1392,CONSTELLATION BRANDS INC,36653,R M Woodbridge Rsl,3.86,7.99,750.0,142,548.12,130.0,948.7,725.0,14.37,79528.99,400.58,42.22,0.92,1.73
4425,MARTIGNETTI COMPANIES,19865,Clarendelle Brdx Rouge,13.01,18.99,750.0,42,546.42,259.0,4918.41,2734.56,28.81,144929.24,4371.99,88.89,6.17,9.0
